id,category,priority,tone,state,domain,format,text,filename,file,tags
audio-sp-shape-hunt-080,question.spatial,strong_pack,playful,question,geometry,shapeHunt,"On the playroom grid, search the scene. How many hexagons are there?",audio-sp-shape-hunt-080.mp3,future/question/spatial/audio-sp-shape-hunt-080.mp3,question|spatial|kSpatialShapeHunt|shapeHunt
audio-sp-position-001,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the star map, which object is above the rocket?",audio-sp-position-001.mp3,future/question/spatial/audio-sp-position-001.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-002,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the garden board, find the object below the shell.",audio-sp-position-002.mp3,future/question/spatial/audio-sp-position-002.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-003,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the treasure path, look at the grid. What is left of the gem?",audio-sp-position-003.mp3,future/question/spatial/audio-sp-position-003.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-004,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the reef picture, use position words. Which one is right of the key?",audio-sp-position-004.mp3,future/question/spatial/audio-sp-position-004.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-005,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the candy trail, which object is beside the flag?",audio-sp-position-005.mp3,future/question/spatial/audio-sp-position-005.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-006,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the rocket panel, find the object above the heart.",audio-sp-position-006.mp3,future/question/spatial/audio-sp-position-006.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-007,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the rainbow mat, look at the grid. What is below the moon?",audio-sp-position-007.mp3,future/question/spatial/audio-sp-position-007.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-008,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the puzzle shelf, use position words. Which one is left of the flower?",audio-sp-position-008.mp3,future/question/spatial/audio-sp-position-008.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-009,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the number meadow, which object is right of the book?",audio-sp-position-009.mp3,future/question/spatial/audio-sp-position-009.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-010,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the shape station, find the object beside the coin.",audio-sp-position-010.mp3,future/question/spatial/audio-sp-position-010.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-011,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the sticker scene, look at the grid. What is above the kite?",audio-sp-position-011.mp3,future/question/spatial/audio-sp-position-011.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-012,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the playroom grid, use position words. Which one is below the star?",audio-sp-position-012.mp3,future/question/spatial/audio-sp-position-012.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-013,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the mountain path, which object is left of the rocket?",audio-sp-position-013.mp3,future/question/spatial/audio-sp-position-013.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-014,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the beach board, find the object right of the shell.",audio-sp-position-014.mp3,future/question/spatial/audio-sp-position-014.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-015,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the forest map, look at the grid. What is beside the gem?",audio-sp-position-015.mp3,future/question/spatial/audio-sp-position-015.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-016,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the classroom chart, use position words. Which one is above the key?",audio-sp-position-016.mp3,future/question/spatial/audio-sp-position-016.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-017,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the festival board, which object is below the flag?",audio-sp-position-017.mp3,future/question/spatial/audio-sp-position-017.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-018,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the star map, find the object left of the heart.",audio-sp-position-018.mp3,future/question/spatial/audio-sp-position-018.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-019,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the garden board, look at the grid. What is right of the moon?",audio-sp-position-019.mp3,future/question/spatial/audio-sp-position-019.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-020,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the treasure path, use position words. Which one is beside the flower?",audio-sp-position-020.mp3,future/question/spatial/audio-sp-position-020.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-021,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the reef picture, which object is above the book?",audio-sp-position-021.mp3,future/question/spatial/audio-sp-position-021.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-022,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the candy trail, find the object below the coin.",audio-sp-position-022.mp3,future/question/spatial/audio-sp-position-022.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-023,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the rocket panel, look at the grid. What is left of the kite?",audio-sp-position-023.mp3,future/question/spatial/audio-sp-position-023.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-024,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the rainbow mat, use position words. Which one is right of the star?",audio-sp-position-024.mp3,future/question/spatial/audio-sp-position-024.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-025,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the puzzle shelf, which object is beside the rocket?",audio-sp-position-025.mp3,future/question/spatial/audio-sp-position-025.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-026,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the number meadow, find the object above the shell.",audio-sp-position-026.mp3,future/question/spatial/audio-sp-position-026.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-027,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the shape station, look at the grid. What is below the gem?",audio-sp-position-027.mp3,future/question/spatial/audio-sp-position-027.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-028,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the sticker scene, use position words. Which one is left of the key?",audio-sp-position-028.mp3,future/question/spatial/audio-sp-position-028.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-029,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the playroom grid, which object is right of the flag?",audio-sp-position-029.mp3,future/question/spatial/audio-sp-position-029.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-030,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the mountain path, find the object beside the heart.",audio-sp-position-030.mp3,future/question/spatial/audio-sp-position-030.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-031,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the beach board, look at the grid. What is above the moon?",audio-sp-position-031.mp3,future/question/spatial/audio-sp-position-031.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-032,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the forest map, use position words. Which one is below the flower?",audio-sp-position-032.mp3,future/question/spatial/audio-sp-position-032.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-033,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the classroom chart, which object is left of the book?",audio-sp-position-033.mp3,future/question/spatial/audio-sp-position-033.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-034,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the festival board, find the object right of the coin.",audio-sp-position-034.mp3,future/question/spatial/audio-sp-position-034.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-035,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the star map, look at the grid. What is beside the kite?",audio-sp-position-035.mp3,future/question/spatial/audio-sp-position-035.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-036,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the garden board, use position words. Which one is above the star?",audio-sp-position-036.mp3,future/question/spatial/audio-sp-position-036.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-037,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the treasure path, which object is below the rocket?",audio-sp-position-037.mp3,future/question/spatial/audio-sp-position-037.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-038,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the reef picture, find the object left of the shell.",audio-sp-position-038.mp3,future/question/spatial/audio-sp-position-038.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-039,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the candy trail, look at the grid. What is right of the gem?",audio-sp-position-039.mp3,future/question/spatial/audio-sp-position-039.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-040,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the rocket panel, use position words. Which one is beside the key?",audio-sp-position-040.mp3,future/question/spatial/audio-sp-position-040.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-041,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the rainbow mat, which object is above the flag?",audio-sp-position-041.mp3,future/question/spatial/audio-sp-position-041.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-042,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the puzzle shelf, find the object below the heart.",audio-sp-position-042.mp3,future/question/spatial/audio-sp-position-042.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-043,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the number meadow, look at the grid. What is left of the moon?",audio-sp-position-043.mp3,future/question/spatial/audio-sp-position-043.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-044,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the shape station, use position words. Which one is right of the flower?",audio-sp-position-044.mp3,future/question/spatial/audio-sp-position-044.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-045,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the sticker scene, which object is beside the book?",audio-sp-position-045.mp3,future/question/spatial/audio-sp-position-045.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-046,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the playroom grid, find the object above the coin.",audio-sp-position-046.mp3,future/question/spatial/audio-sp-position-046.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-047,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the mountain path, look at the grid. What is below the kite?",audio-sp-position-047.mp3,future/question/spatial/audio-sp-position-047.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-048,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the beach board, use position words. Which one is left of the star?",audio-sp-position-048.mp3,future/question/spatial/audio-sp-position-048.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-049,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the forest map, which object is right of the rocket?",audio-sp-position-049.mp3,future/question/spatial/audio-sp-position-049.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-050,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the classroom chart, find the object beside the shell.",audio-sp-position-050.mp3,future/question/spatial/audio-sp-position-050.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-051,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the festival board, look at the grid. What is above the gem?",audio-sp-position-051.mp3,future/question/spatial/audio-sp-position-051.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-052,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the star map, use position words. Which one is below the key?",audio-sp-position-052.mp3,future/question/spatial/audio-sp-position-052.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-053,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the garden board, which object is left of the flag?",audio-sp-position-053.mp3,future/question/spatial/audio-sp-position-053.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-054,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the treasure path, find the object right of the heart.",audio-sp-position-054.mp3,future/question/spatial/audio-sp-position-054.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-055,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the reef picture, look at the grid. What is beside the moon?",audio-sp-position-055.mp3,future/question/spatial/audio-sp-position-055.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-056,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the candy trail, use position words. Which one is above the flower?",audio-sp-position-056.mp3,future/question/spatial/audio-sp-position-056.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-057,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the rocket panel, which object is below the book?",audio-sp-position-057.mp3,future/question/spatial/audio-sp-position-057.mp3,question|spatial|kSpatialPositionWords|positionWords
audio-sp-position-058,question.spatial,strong_pack,playful,question,geometry,positionWords,"On the rainbow mat, find the object left of the coin.",audio-sp-position-058.mp3,future/question/spatial/audio-sp-position-058.mp3,question|spatial|kSpatialPositionWords|positionWords
